FlightDate,FlightTime,Airport,FlightRange,BagNumber,MaxSpendingRange,DropOffRange
1984-12-10,01:17:46,ONT,37.5,1.3,20,0.6
2019-03-04,22:41:44,ONT,35.0,1.3,95,1.2
2009-09-09,01:24:39,ONT,25.0,0.9,100,1.9
1992-06-25,00:53:55,ONT,10.0,0.6,42,1.0
2024-02-12,19:30:46,ONT,7.5,1.7,33,0.1
2004-01-09,10:43:31,ONT,25.0,0.4,70,0.9
2002-06-26,14:51:14,ONT,40.0,0.9,84,1.8
1974-07-06,08:52:46,ONT,7.5,1.0,97,1.8
1991-11-22,23:52:02,ONT,20.0,0.1,77,2.0
2012-09-09,10:00:37,LAX,37.5,1.4,89,0.5
2004-07-25,00:17:32,LAX,30.0,0.1,45,1.9
2013-05-10,16:43:05,ONT,40.0,1.8,98,0.7
1977-02-02,15:31:27,LAX,40.0,0.8,64,0.4
1975-05-13,11:22:56,LAX,5.0,0.2,97,0.0
2012-03-15,08:24:30,ONT,45.0,1.6,95,0.1
2013-12-13,18:00:42,LAX,47.5,1.8,57,1.4
1987-05-31,09:24:37,ONT,27.5,0.0,100,1.8
1992-10-10,08:23:01,ONT,27.5,0.8,41,0.6
1983-09-28,13:38:20,LAX,2.5,0.7,88,2.0
2019-12-31,10:42:09,ONT,42.5,0.3,55,0.4
2012-04-06,12:03:39,ONT,25.0,0.4,45,1.2
1998-12-30,10:28:21,LAX,10.0,0.4,94,1.0
1995-01-09,00:00:54,LAX,25.0,1.7,93,0.0
1978-07-20,18:26:57,ONT,32.5,0.8,81,0.4
2002-05-22,22:48:27,ONT,22.5,1.1,76,1.7
1978-07-15,21:35:21,LAX,45.0,0.9,85,0.3
2000-04-22,18:12:49,ONT,47.5,1.1,34,0.4
1993-12-29,03:44:16,LAX,17.5,0.5,89,0.6
1986-10-15,06:01:56,ONT,25.0,0.2,83,2.0
1976-03-25,00:45:19,ONT,37.5,0.8,95,1.3
1997-05-03,09:21:44,LAX,50.0,0.5,100,1.8
1997-06-16,13:35:20,ONT,45.0,1.8,88,0.4
2023-04-05,17:05:38,LAX,5.0,1.1,71,1.6
2017-05-01,10:23:16,ONT,25.0,0.5,90,1.3
1998-08-21,13:15:04,ONT,32.5,1.2,94,2.0
2005-06-12,18:16:29,LAX,10.0,1.3,69,0.7
2009-05-27,16:34:00,LAX,12.5,0.7,24,1.4
1999-11-26,08:59:08,LAX,45.0,0.7,46,1.5
1992-01-31,01:17:00,ONT,42.5,1.9,94,0.5
1992-12-20,12:57:08,ONT,7.5,0.6,90,0.0
2009-08-13,18:06:47,LAX,10.0,1.1,95,1.8
1973-08-21,22:35:55,ONT,30.0,1.4,97,1.6
2023-07-22,00:52:49,LAX,15.0,0.0,78,0.5
1982-05-05,11:51:50,LAX,22.5,0.7,26,1.8
1987-04-21,00:13:57,LAX,20.0,1.6,21,0.7
1977-05-17,14:57:35,ONT,15.0,1.5,97,1.0
2020-07-27,16:45:02,ONT,25.0,1.0,67,0.5
2023-08-04,18:26:59,LAX,45.0,0.5,44,1.2
2008-01-29,09:28:30,ONT,42.5,0.7,79,0.3
1980-06-13,22:09:07,LAX,22.5,1.3,33,0.2
2019-06-30,15:59:48,LAX,47.5,0.0,55,0.4
2004-06-26,20:55:25,ONT,20.0,1.8,60,1.6
1994-05-28,19:41:16,ONT,50.0,1.7,77,0.4
1997-11-28,05:28:26,LAX,27.5,1.5,72,0.1
2004-08-26,10:48:49,LAX,10.0,1.7,96,1.1
2004-09-17,13:27:28,ONT,5.0,0.8,90,1.4
2001-03-08,02:16:09,LAX,40.0,1.5,47,1.8
2013-10-16,11:09:15,ONT,45.0,1.6,35,1.5
1991-03-15,11:53:11,ONT,30.0,1.0,69,2.0
2014-10-27,14:27:07,LAX,7.5,0.9,77,0.5
1984-02-16,12:29:54,LAX,17.5,1.2,59,0.8
1997-08-24,10:26:48,LAX,35.0,1.3,80,1.8
2017-04-04,06:20:11,LAX,37.5,0.1,95,1.2
2012-02-10,10:54:29,LAX,2.5,0.4,33,0.3
2004-12-02,03:50:23,ONT,37.5,0.7,84,0.6
1985-05-12,16:26:31,LAX,50.0,0.3,67,1.9
1978-06-09,21:41:06,LAX,7.5,0.0,68,2.0
2005-10-06,07:22:11,LAX,50.0,1.1,82,0.5
1973-01-19,04:45:51,ONT,27.5,0.9,86,0.5
2013-10-14,08:05:16,LAX,32.5,1.7,52,0.7
1999-09-10,04:24:46,ONT,20.0,0.4,52,0.2
1984-09-14,13:45:51,LAX,45.0,0.4,65,1.6
2001-01-27,02:44:10,LAX,32.5,0.2,79,0.7
2024-02-14,18:39:25,LAX,2.5,1.4,68,1.8
2018-10-08,18:32:54,ONT,17.5,0.7,31,1.5
2012-12-25,22:52:34,LAX,15.0,0.2,75,1.1
2025-01-26,17:19:01,LAX,15.0,0.4,82,1.4
1974-06-20,14:46:19,ONT,27.5,0.6,66,0.0
1979-12-18,23:55:20,ONT,5.0,0.3,81,0.7
2021-04-10,14:08:54,ONT,42.5,1.2,85,1.2
2024-09-01,17:08:13,LAX,10.0,1.4,72,0.9
2007-04-23,02:12:09,LAX,17.5,0.8,96,1.2
1986-12-30,13:17:21,ONT,30.0,0.1,23,1.2
2004-08-30,05:33:27,LAX,22.5,0.6,98,0.0
2006-03-21,14:27:18,ONT,47.5,1.3,81,1.2
2015-01-06,03:36:18,ONT,7.5,0.3,70,1.2
2009-01-18,19:40:15,ONT,7.5,0.0,94,0.5
2014-04-05,00:53:14,ONT,40.0,0.6,58,0.3
1976-02-03,05:27:43,ONT,12.5,1.6,48,1.4
1998-03-31,04:37:35,LAX,50.0,1.1,72,1.7
2021-06-20,07:46:38,LAX,22.5,0.3,50,1.0
2010-02-13,05:38:48,ONT,27.5,0.8,26,1.0
1990-11-17,09:07:14,LAX,7.5,1.8,79,1.5
1986-11-11,00:10:14,ONT,40.0,1.9,30,1.2
1981-05-25,15:35:54,LAX,40.0,1.9,72,0.1
1979-06-13,01:55:23,ONT,42.5,0.0,94,0.9
1986-06-15,15:19:46,LAX,25.0,0.6,49,1.7
2010-11-17,04:30:46,LAX,45.0,0.8,52,0.4
1972-05-04,09:50:57,LAX,37.5,0.6,60,0.3
1997-12-21,04:13:09,ONT,32.5,0.0,97,1.3
1989-04-07,22:58:25,ONT,7.5,0.2,53,1.8
2002-12-13,08:49:37,ONT,12.5,0.3,73,1.6
1995-02-06,13:21:55,LAX,30.0,1.6,86,1.4
2012-03-08,06:32:58,LAX,2.5,0.5,73,1.6
2009-09-16,02:23:14,ONT,37.5,1.9,66,0.3
2018-11-29,02:45:16,ONT,35.0,0.7,93,0.3
1973-01-11,17:05:03,ONT,12.5,1.6,76,1.5
2005-07-06,03:08:15,LAX,25.0,1.9,63,0.8
1991-05-15,00:22:17,LAX,35.0,1.6,60,1.3
2010-09-06,03:12:49,ONT,20.0,0.7,50,0.2
2022-05-10,10:14:47,ONT,12.5,1.2,68,1.4
2024-11-04,10:24:20,LAX,10.0,0.0,97,1.1
1992-02-22,17:41:56,LAX,17.5,0.7,47,1.5
1995-05-04,01:13:53,ONT,17.5,0.3,54,0.0
1977-04-27,05:16:39,LAX,20.0,0.0,35,0.1
1986-06-17,17:28:51,ONT,45.0,0.0,28,0.1
1988-12-25,06:07:04,LAX,30.0,0.0,83,0.5
1977-09-19,08:46:02,LAX,40.0,0.7,69,2.0
1977-04-28,20:41:27,LAX,42.5,0.4,88,1.5
1992-10-08,07:44:09,LAX,15.0,0.1,75,0.3
2019-07-06,11:24:59,LAX,32.5,0.1,21,1.5
2004-10-14,11:39:04,LAX,50.0,0.6,24,1.3
1998-10-08,18:19:52,LAX,12.5,0.2,78,0.5
2010-05-22,17:03:41,LAX,37.5,1.1,77,0.8
2014-10-09,10:50:44,LAX,45.0,1.4,95,1.8
2018-08-24,08:08:36,ONT,15.0,1.4,60,1.8
2023-01-10,01:15:07,LAX,15.0,0.5,69,0.2
2002-02-11,02:54:05,LAX,22.5,0.6,48,1.3
2006-11-09,17:45:08,ONT,12.5,1.9,83,1.4
2021-03-06,21:56:19,ONT,27.5,0.6,75,0.4
1983-01-28,17:33:56,ONT,42.5,0.3,75,0.4
1988-11-03,22:51:17,LAX,5.0,0.0,96,0.1
2006-05-08,11:34:19,ONT,10.0,0.7,21,1.8
2009-01-27,02:40:16,ONT,40.0,0.5,74,0.9
2021-01-27,05:29:16,ONT,2.5,0.8,42,0.3
1983-05-24,22:32:44,LAX,5.0,0.8,66,1.8
1982-05-07,21:14:51,LAX,20.0,0.3,76,0.1
1998-02-23,16:34:48,LAX,22.5,0.3,42,1.3
1984-04-11,14:29:46,LAX,47.5,1.4,80,1.7
2016-08-06,07:08:51,LAX,17.5,0.3,94,1.1
2023-04-07,22:12:22,LAX,47.5,0.3,84,0.8
2015-09-03,15:39:20,ONT,7.5,0.3,80,0.1
1978-11-06,01:21:27,LAX,20.0,1.9,99,1.3
1974-06-16,11:32:58,LAX,30.0,1.7,77,1.7
1980-05-07,21:55:45,ONT,22.5,0.4,100,0.7
1988-10-30,21:07:45,ONT,7.5,0.0,41,0.5
2022-04-20,09:59:32,LAX,47.5,0.1,70,1.7
2024-05-21,22:38:56,LAX,40.0,1.6,21,0.9
2000-08-01,07:00:40,ONT,27.5,0.4,70,1.4
1993-08-25,15:11:33,LAX,25.0,0.0,27,0.2
1977-06-02,02:57:50,LAX,40.0,1.5,59,1.3
1997-01-25,15:59:14,ONT,40.0,1.0,49,1.7
1991-12-25,12:29:03,ONT,10.0,1.6,87,1.4
1975-08-22,13:06:02,ONT,40.0,1.5,39,0.8
2014-06-07,04:22:10,ONT,20.0,1.7,20,0.9
1983-05-09,16:55:18,ONT,27.5,1.8,88,0.7
2001-05-05,13:15:54,LAX,32.5,0.3,53,1.0
1996-06-01,01:24:18,LAX,17.5,0.2,80,1.8
2012-02-08,16:38:26,LAX,5.0,0.7,94,0.0
2005-07-24,20:45:26,ONT,30.0,0.9,38,1.1
1996-12-02,21:47:57,ONT,22.5,1.0,83,1.9
2010-12-26,16:57:54,LAX,35.0,0.5,87,1.1
1999-10-23,17:11:58,LAX,12.5,1.8,34,2.0
1995-12-27,16:46:15,ONT,30.0,1.4,34,0.7
2019-02-03,01:20:48,LAX,50.0,1.1,36,0.2
2011-01-28,01:44:15,ONT,12.5,0.5,92,0.5
2023-06-26,16:05:38,ONT,5.0,0.5,86,1.0
2016-03-07,21:48:48,ONT,37.5,0.4,75,1.3
2013-11-08,11:06:48,ONT,17.5,0.4,94,1.1
2016-11-29,07:04:08,ONT,42.5,0.6,75,1.6
2000-06-14,01:06:11,ONT,2.5,0.1,91,1.0
1995-02-27,03:03:31,ONT,40.0,0.3,95,0.5
2009-01-15,23:22:30,LAX,47.5,0.3,88,1.0
1982-04-08,21:30:51,ONT,20.0,1.5,95,1.9
1992-10-02,16:24:43,LAX,12.5,0.9,26,1.3
1995-07-24,17:38:16,LAX,30.0,0.5,63,2.0
1976-03-31,06:04:52,ONT,10.0,0.4,78,0.6
2010-11-12,19:05:55,ONT,30.0,0.2,97,1.9
1982-03-02,11:37:30,LAX,30.0,1.5,45,1.7
1992-03-09,01:13:25,LAX,45.0,0.9,31,1.3
1978-09-17,00:24:45,LAX,15.0,1.0,78,1.4
2013-03-25,14:08:16,ONT,12.5,1.2,60,1.4
2025-01-06,08:04:48,LAX,35.0,0.4,47,1.5
2022-02-02,12:58:19,ONT,10.0,0.9,77,0.5
1976-03-20,22:15:15,LAX,27.5,0.5,86,1.9
1983-12-18,10:46:59,ONT,10.0,1.2,58,1.2
1990-03-06,00:24:29,LAX,27.5,0.6,80,0.1
2006-05-25,10:43:41,LAX,35.0,1.6,41,1.0
1970-03-28,14:24:32,LAX,20.0,0.4,45,1.0
1984-09-24,01:27:25,LAX,42.5,0.5,73,0.7
2024-08-08,14:43:50,ONT,30.0,1.3,73,0.4
1980-11-03,12:09:31,LAX,12.5,0.2,42,0.4
2016-07-10,14:43:28,LAX,2.5,0.4,81,1.4
2014-12-17,18:54:59,LAX,22.5,1.8,81,0.1
1991-10-19,08:00:49,ONT,37.5,0.4,30,0.2
1977-10-19,01:41:10,ONT,32.5,1.6,89,1.9
1991-09-04,08:48:26,LAX,5.0,1.2,61,0.6
1997-11-13,07:05:01,LAX,15.0,1.2,66,0.7
2021-04-18,05:26:16,LAX,22.5,1.9,70,0.9
2022-11-13,19:03:16,ONT,37.5,1.1,57,1.7
2018-09-26,05:29:58,LAX,35.0,0.2,65,1.8
1975-08-30,07:28:47,ONT,42.5,0.6,29,1.0
2018-10-13,11:45:45,LAX,32.5,1.9,32,1.1
2021-07-29,05:09:19,ONT,40.0,1.0,65,0.9
2006-06-06,06:17:29,LAX,12.5,0.0,73,0.9
2020-04-17,23:30:24,ONT,27.5,0.8,91,1.0
1977-01-04,17:06:43,ONT,17.5,0.5,48,2.0
2003-02-26,07:33:14,ONT,27.5,0.4,54,1.1
1987-06-10,01:28:29,ONT,37.5,1.9,66,0.5
2008-10-26,21:18:29,ONT,42.5,1.9,44,0.6
1993-06-03,14:41:07,LAX,2.5,0.6,94,1.6
2007-12-05,13:48:58,ONT,12.5,0.2,91,2.0
1975-08-24,06:54:36,LAX,12.5,1.4,59,0.8
1970-06-16,04:46:29,ONT,37.5,1.0,32,0.5
2008-05-29,03:20:23,LAX,2.5,0.7,99,0.8
2010-11-20,23:23:39,LAX,27.5,1.7,82,1.2
2016-06-21,01:45:10,LAX,25.0,1.8,23,1.1
1985-11-05,03:42:18,LAX,2.5,0.9,89,0.9
2012-05-27,06:57:47,LAX,2.5,1.4,89,1.4
1979-08-09,13:18:52,ONT,2.5,0.4,73,0.4
1977-02-05,02:18:59,LAX,15.0,1.9,62,0.2
1973-09-18,14:03:03,ONT,40.0,1.0,42,1.9
2004-01-25,14:58:11,LAX,45.0,0.4,31,0.7
1995-04-26,10:42:25,ONT,40.0,0.7,40,0.6
1984-06-01,00:49:33,LAX,25.0,0.1,27,0.0
2000-04-15,17:16:55,LAX,35.0,0.6,94,0.2
1984-08-29,09:16:53,ONT,32.5,1.4,100,1.0
1994-07-06,05:29:06,ONT,25.0,0.8,89,1.5
1993-08-19,12:20:23,LAX,2.5,0.2,58,2.0
1973-01-10,09:12:48,LAX,20.0,0.4,99,1.8
1987-11-05,22:48:26,ONT,47.5,0.5,40,1.2
2014-10-29,15:45:54,LAX,45.0,1.1,79,1.9
2003-09-28,06:48:17,ONT,15.0,0.1,24,1.2
2012-11-01,14:42:22,ONT,50.0,1.5,77,0.7
2002-07-25,01:26:52,LAX,50.0,1.1,58,0.9
2017-04-11,10:38:26,LAX,47.5,0.0,40,1.0
2022-01-15,10:02:13,LAX,10.0,1.6,45,1.8
1985-02-08,13:04:10,LAX,7.5,0.1,94,2.0
1981-04-27,14:49:38,LAX,2.5,0.3,47,0.5
1986-04-01,11:10:05,ONT,15.0,1.2,28,0.1
1993-09-20,21:41:51,LAX,12.5,0.4,98,1.6
1981-09-09,01:03:56,ONT,2.5,1.2,73,1.5
2024-10-26,15:41:54,LAX,27.5,0.7,25,0.6
1999-12-09,07:47:41,ONT,12.5,0.6,93,0.2
1999-09-04,04:30:13,ONT,25.0,1.0,86,0.2
2019-09-05,10:45:45,ONT,50.0,1.5,33,0.0
2008-02-29,00:20:31,LAX,47.5,0.0,86,0.9
2015-08-16,22:11:21,ONT,10.0,1.8,75,1.6
2007-02-23,11:07:23,ONT,37.5,1.7,40,1.1
2013-01-07,11:52:41,ONT,35.0,0.9,33,1.4
1983-06-18,15:40:00,ONT,50.0,1.4,22,0.2
1972-05-13,20:24:22,ONT,2.5,1.8,93,1.0
1973-09-16,21:09:33,LAX,2.5,0.0,40,0.6
2023-06-22,03:36:25,LAX,22.5,0.4,87,1.8
2021-12-22,09:40:22,LAX,35.0,0.0,27,0.4
2011-06-29,22:00:55,LAX,42.5,0.0,93,0.4
2005-01-04,07:12:44,LAX,47.5,1.9,22,0.2
1978-06-05,11:53:46,ONT,45.0,1.2,69,1.0
2011-05-19,14:44:32,ONT,37.5,0.4,66,1.1
2013-07-24,06:42:28,ONT,27.5,1.2,76,0.6
1991-04-05,10:08:21,ONT,25.0,0.4,66,0.7
1996-07-13,16:16:18,ONT,10.0,0.5,78,1.7
2019-10-20,14:17:26,ONT,5.0,1.6,88,1.8
1995-08-17,08:18:09,LAX,12.5,0.7,48,1.9
1999-12-17,16:24:07,ONT,42.5,0.9,78,0.3
2021-12-02,17:25:26,LAX,32.5,0.7,87,1.1
2003-10-11,11:59:47,LAX,50.0,0.7,40,0.4
2004-08-22,23:48:36,LAX,30.0,0.4,34,0.4
1977-10-11,08:30:33,ONT,30.0,1.3,82,1.0
1990-07-14,20:13:57,ONT,40.0,1.6,67,2.0
1990-02-06,19:50:24,LAX,40.0,1.6,22,1.9
1993-09-22,23:08:04,LAX,47.5,0.5,89,0.9
2009-12-21,14:54:41,ONT,30.0,1.2,89,2.0
1992-04-24,13:47:04,ONT,27.5,1.2,95,1.2
2003-02-11,03:22:33,LAX,30.0,0.0,88,0.7
2019-01-22,06:37:46,ONT,5.0,0.4,99,0.0
2022-05-25,06:52:49,LAX,20.0,0.1,74,1.5
1980-10-17,07:22:17,ONT,25.0,0.7,84,0.3
1990-04-03,04:26:54,LAX,47.5,1.9,75,1.2
1998-08-11,00:45:42,ONT,17.5,1.5,52,0.1
1999-03-01,11:33:48,LAX,20.0,1.7,35,1.1
2000-07-01,04:37:27,ONT,40.0,1.3,75,0.2
1988-03-08,23:50:33,LAX,30.0,0.5,88,0.4
2022-06-17,11:27:02,ONT,50.0,0.0,33,1.6
1987-06-23,01:39:52,LAX,47.5,1.4,25,0.2
2022-06-29,14:59:28,LAX,17.5,0.4,90,0.3
2013-08-10,03:10:18,ONT,37.5,1.0,26,1.5
1982-01-26,13:50:33,ONT,35.0,1.5,53,1.2
1970-02-18,17:21:40,LAX,30.0,1.9,71,0.8
2022-12-04,16:47:57,ONT,10.0,0.4,90,1.0
2015-06-02,03:45:34,ONT,27.5,0.6,79,0.8
2005-04-22,10:21:26,ONT,25.0,0.7,78,0.5
1987-08-20,22:49:57,ONT,32.5,0.7,71,1.3
1978-09-28,18:22:16,ONT,25.0,1.7,80,0.2
1995-07-01,18:35:21,LAX,40.0,1.7,57,1.0
1985-07-13,19:58:47,ONT,25.0,1.8,90,1.3
1988-11-11,03:45:52,ONT,45.0,0.0,72,1.2
1991-02-22,11:20:26,LAX,17.5,1.2,79,0.6
1987-05-29,06:42:53,ONT,20.0,0.4,36,2.0
2014-09-18,05:34:30,LAX,27.5,1.9,79,1.4
1975-01-25,15:21:30,LAX,37.5,0.0,97,1.0
2018-05-03,20:46:28,ONT,22.5,1.1,49,1.3
1992-12-15,04:25:36,LAX,45.0,0.6,47,0.7
1986-12-30,11:28:01,ONT,2.5,1.1,55,0.0
2014-09-13,06:19:15,LAX,35.0,0.5,76,1.2
1988-02-02,19:01:31,ONT,50.0,0.6,65,1.3
1980-01-15,20:07:39,ONT,50.0,1.3,83,2.0
2024-11-09,17:38:44,LAX,45.0,0.7,26,2.0
1996-09-04,04:43:13,ONT,30.0,1.7,54,0.4
1982-08-16,15:28:05,ONT,30.0,0.0,43,1.0
1971-06-26,05:14:25,ONT,17.5,0.6,44,1.3
2008-11-28,23:21:30,ONT,42.5,0.5,54,1.1
2020-11-16,13:50:35,ONT,17.5,1.1,74,1.6
2018-03-03,01:04:11,LAX,17.5,0.5,86,1.8
2005-03-13,05:20:15,LAX,37.5,0.8,88,0.0
1993-01-09,13:05:42,ONT,45.0,0.3,33,0.5
2025-02-14,19:31:05,LAX,37.5,0.5,43,0.2
2018-05-05,00:33:47,LAX,40.0,0.0,86,0.5
2006-07-12,03:46:58,LAX,12.5,0.1,49,1.6
1970-01-09,08:50:57,ONT,25.0,0.2,47,0.8
1998-04-28,00:03:27,LAX,25.0,1.8,41,0.5
1978-08-17,19:10:57,ONT,40.0,1.5,28,2.0
2007-09-04,18:10:28,LAX,10.0,1.5,94,0.8
1970-04-27,09:00:11,ONT,15.0,1.3,79,0.6
1974-01-26,16:34:52,LAX,7.5,0.4,84,1.0
2000-06-21,23:18:29,LAX,7.5,0.9,83,1.7
1997-07-23,21:43:38,LAX,45.0,0.7,60,1.0
2004-12-13,17:12:58,ONT,17.5,0.9,38,1.4
1972-01-22,18:16:41,LAX,5.0,1.8,82,0.7
2002-10-21,17:14:04,LAX,5.0,1.2,80,0.2
2015-05-07,14:00:40,ONT,17.5,1.4,58,0.2
2017-03-23,03:57:47,LAX,17.5,0.4,88,0.0
1994-09-13,04:47:11,ONT,2.5,1.7,28,1.0
2018-01-24,07:50:38,ONT,2.5,1.2,54,0.6
2002-02-12,09:19:29,LAX,15.0,0.2,79,1.6
2001-02-23,10:23:05,LAX,32.5,0.3,62,1.6
1990-09-30,09:37:23,ONT,27.5,0.9,34,0.4
2008-07-07,14:54:46,ONT,7.5,0.8,62,1.1
2010-12-24,04:24:28,ONT,20.0,0.1,81,0.5
2012-01-27,12:42:57,ONT,12.5,1.3,89,1.9
2006-04-22,02:57:32,LAX,47.5,0.8,81,1.6
1986-11-25,12:24:44,LAX,2.5,1.2,79,1.4
1976-01-19,23:18:32,ONT,7.5,0.3,67,0.2
1976-11-02,11:08:23,ONT,45.0,1.3,75,0.2
1979-07-09,05:24:30,ONT,37.5,0.8,45,0.8
2020-07-29,07:00:35,ONT,25.0,1.4,92,0.9
1989-11-24,14:38:40,LAX,35.0,0.0,42,1.9
2006-05-21,23:13:04,ONT,25.0,0.3,60,1.5
2000-10-06,15:10:03,LAX,12.5,0.9,65,0.3
1994-07-06,00:53:48,LAX,17.5,0.7,85,0.4
2002-03-30,21:46:29,ONT,30.0,1.6,23,1.8
2021-05-08,17:35:10,LAX,47.5,0.0,63,0.2
1977-11-21,21:11:47,LAX,27.5,1.9,26,0.7
1979-04-24,05:15:41,LAX,27.5,0.2,82,0.2
1985-07-16,00:31:47,LAX,12.5,0.0,36,0.5
2009-07-15,08:58:30,ONT,25.0,1.5,98,1.3
2024-09-14,22:18:08,ONT,17.5,0.7,64,1.0
1976-09-27,19:33:48,ONT,47.5,0.3,96,1.4
1980-04-21,01:28:31,LAX,17.5,0.8,95,0.8
2012-03-29,07:55:07,ONT,35.0,0.8,23,1.9
1997-07-19,00:00:55,LAX,37.5,1.2,87,1.8
1977-06-09,15:06:20,ONT,25.0,0.0,94,2.0
1997-05-15,08:11:57,LAX,20.0,0.1,44,0.4
1978-05-07,18:56:00,LAX,12.5,0.7,89,0.0
1971-03-13,00:58:41,LAX,40.0,1.3,83,1.2
1996-04-27,19:30:17,ONT,45.0,0.3,74,0.5
1980-05-13,13:45:10,LAX,40.0,0.6,83,0.0
2005-09-18,00:10:25,LAX,12.5,1.0,62,1.5
2006-03-25,00:33:38,ONT,42.5,0.8,70,2.0
1978-04-14,14:24:39,ONT,37.5,1.1,55,0.5
2000-04-28,17:43:22,LAX,50.0,0.2,98,1.6
2018-01-21,02:23:12,ONT,37.5,1.9,67,0.2
1985-02-01,07:32:31,LAX,27.5,0.3,35,1.6
1984-07-15,14:43:06,LAX,22.5,1.8,55,1.6
1983-05-19,14:04:44,LAX,15.0,1.0,94,0.1
2011-12-28,19:33:02,ONT,27.5,0.2,98,1.8
1993-01-05,17:50:33,LAX,22.5,0.0,96,0.8
1995-01-25,23:33:52,ONT,15.0,1.6,71,0.7
2010-08-15,11:04:59,LAX,10.0,0.0,52,0.8
1972-11-04,21:44:34,ONT,37.5,1.4,25,0.2
1987-09-05,18:25:38,ONT,45.0,0.0,20,1.6
1977-07-22,06:43:10,ONT,10.0,0.5,62,1.5
1986-12-13,22:30:00,ONT,40.0,0.4,92,0.5
1995-01-02,07:39:18,ONT,42.5,0.1,69,0.7
1995-10-07,07:10:17,ONT,35.0,1.9,67,0.8
1971-06-11,16:50:02,LAX,25.0,0.1,97,0.9
2014-06-18,16:03:14,ONT,50.0,0.1,93,0.6
1988-09-10,23:06:47,LAX,25.0,0.3,33,0.8
1999-04-10,14:02:03,ONT,5.0,1.5,93,1.0
1990-08-22,15:07:14,ONT,5.0,0.6,72,0.8
1987-04-18,05:34:25,ONT,42.5,0.7,60,1.6
1990-02-17,04:04:48,LAX,30.0,0.7,66,0.0
1986-08-29,12:16:09,LAX,15.0,0.1,90,1.8
1976-10-21,20:00:29,ONT,10.0,0.6,61,0.8
2018-06-14,11:54:48,LAX,40.0,0.3,91,0.8
1978-04-25,04:19:04,LAX,45.0,0.3,61,1.0
2022-08-05,18:32:15,ONT,5.0,1.4,84,1.2
2016-07-21,05:34:07,LAX,7.5,1.2,38,1.2
1987-06-20,18:23:40,ONT,42.5,0.8,69,1.1
2014-11-25,12:37:17,LAX,2.5,0.9,79,1.7
1971-09-09,18:24:00,LAX,27.5,0.7,83,1.7
1996-09-27,02:05:44,LAX,47.5,1.8,34,1.1
2003-07-15,15:31:26,LAX,45.0,0.4,77,1.4
2016-03-01,10:25:42,LAX,40.0,1.3,89,1.4
2002-01-03,13:04:03,ONT,30.0,1.1,87,0.9
2009-08-18,21:11:39,LAX,42.5,0.8,97,0.9
2020-09-21,19:44:46,ONT,12.5,1.5,80,0.3
2004-02-23,03:18:34,LAX,37.5,1.9,49,0.3
1984-09-21,23:08:49,ONT,10.0,0.5,92,0.1
2020-08-23,08:22:44,ONT,17.5,0.6,67,1.9
1980-10-23,22:23:27,LAX,37.5,0.1,83,1.0
1977-02-28,15:38:47,ONT,17.5,1.5,86,0.8
2006-05-25,20:07:25,LAX,30.0,0.5,25,2.0
2005-04-06,02:58:33,LAX,7.5,1.7,98,0.1
1993-07-11,16:50:09,LAX,25.0,0.3,81,0.1
2005-07-16,13:37:30,LAX,32.5,1.9,88,0.9
1999-11-23,11:09:44,LAX,22.5,1.6,28,1.0
1971-03-12,21:47:45,ONT,10.0,0.4,93,0.1
2005-09-29,21:42:22,ONT,35.0,0.5,98,1.4
2006-02-22,23:14:49,ONT,10.0,0.6,70,0.0
1998-06-08,23:29:55,ONT,20.0,0.8,63,1.4
2012-02-06,03:13:53,LAX,50.0,0.3,54,0.7
1980-12-05,07:38:20,LAX,5.0,0.3,49,0.0
2011-12-01,17:15:03,ONT,10.0,0.8,96,0.2
1991-12-27,06:15:16,LAX,35.0,1.2,39,1.0
1995-01-04,01:22:56,LAX,17.5,0.6,75,0.3
2024-08-12,01:07:08,LAX,40.0,1.9,35,2.0
1995-07-29,11:04:43,LAX,25.0,0.2,33,1.9
2015-07-06,03:01:45,ONT,47.5,1.6,45,0.8
2000-02-25,05:21:52,ONT,30.0,0.4,44,1.4
1985-01-19,09:46:27,LAX,2.5,1.0,79,0.9
2013-06-12,06:02:47,LAX,15.0,0.6,96,1.8
1979-06-26,06:52:24,LAX,22.5,1.8,80,0.7
1993-12-16,06:58:48,LAX,45.0,1.2,81,0.2
2005-02-20,03:20:36,LAX,42.5,0.7,88,0.0
2006-09-03,16:04:40,ONT,47.5,0.9,49,0.0
2022-04-29,21:11:18,ONT,15.0,1.4,48,0.4
1974-04-22,02:46:07,LAX,25.0,0.1,78,0.5
2015-02-10,22:32:01,ONT,35.0,0.4,77,1.2
2023-07-10,08:14:48,LAX,35.0,0.0,88,0.8
1984-02-22,09:10:00,ONT,37.5,0.4,92,0.1
1982-07-18,10:23:33,ONT,32.5,0.0,40,0.8
1983-07-07,06:44:28,ONT,15.0,1.2,33,1.1
2008-09-06,02:10:26,ONT,2.5,1.9,75,1.1
2019-10-10,21:05:02,ONT,22.5,0.5,94,1.8
1978-11-01,02:27:24,LAX,7.5,0.5,87,1.4
2014-12-09,19:50:49,LAX,22.5,1.4,23,0.0
2005-08-01,06:59:54,ONT,7.5,0.3,68,1.9
2012-02-12,01:47:07,ONT,5.0,0.7,60,0.8
1985-10-08,12:46:44,ONT,2.5,0.4,83,1.3
