FlightDate,FlightTime,Airport,MinWaitTime,MaxWaitTime,BagNumber,MaxSpendingRange,DropOffRange,FlightDateTime,ElapsedTime
2024-03-16,17:22:23,ONT,1.25,4.25,0.4,0.2222222222222222,0.0,2024-03-16 17:22:00,3916
2024-12-13,09:03:59,ONT,2.0,3.75,0.6000000000000001,0.1111111111111111,0.6,2024-12-13 09:03:00,395097
2024-11-30,22:57:05,LAX,0.5,4.25,0.6000000000000001,0.1666666666666666,0.9,2024-11-30 22:57:00,377211
2024-12-12,09:29:39,LAX,2.0,5.0,0.4,0.0555555555555555,0.9,2024-12-12 09:29:00,393683
2024-12-13,00:18:06,ONT,0.75,2.0,0.4,0.3333333333333333,0.0,2024-12-13 00:18:00,394572
2024-11-30,19:55:50,LAX,0.75,2.0,0.6000000000000001,0.1666666666666666,0.4,2024-11-30 19:55:00,377029
2024-11-30,19:56:49,LAX,1.5,3.25,0.6000000000000001,0.6666666666666666,0.8,2024-11-30 19:56:00,377030
2024-03-16,00:13:48,ONT,0.25,5.0,0.4,0.1111111111111111,0.9,2024-03-16 00:13:00,2887
2024-12-11,18:17:19,ONT,0.5,4.0,0.6000000000000001,0.1111111111111111,0.3,2024-12-11 18:17:00,392771
2024-12-11,02:21:26,LAX,1.5,2.25,0.6000000000000001,0.0555555555555555,0.7,2024-12-11 02:21:00,391815
2024-12-13,03:54:49,ONT,1.75,2.5,0.2,0.0,0.5,2024-12-13 03:54:00,394788
2024-03-22,05:00:57,ONT,1.5,2.5,0.4,0.3333333333333333,0.6,2024-03-22 05:00:00,11814
2025-01-18,06:44:12,ONT,1.5,2.0,0.4,0.0555555555555555,0.7,2025-01-18 06:44:00,446798
2025-01-18,10:14:11,ONT,2.0,2.75,0.2,0.0555555555555555,0.8,2025-01-18 10:14:00,447008
2024-03-20,22:45:39,LAX,1.25,5.0,0.2,0.3333333333333333,0.9,2024-03-20 22:45:00,9999
2025-01-18,15:06:07,ONT,0.75,4.25,0.4,0.0555555555555555,0.0,2025-01-18 15:06:00,447300
2025-01-18,13:51:10,LAX,2.0,2.0,0.8,0.2777777777777778,0.6,2025-01-18 13:51:00,447225
2025-01-18,05:17:06,ONT,1.25,5.0,0.4,0.1666666666666666,0.2,2025-01-18 05:17:00,446711
2024-12-11,20:16:46,LAX,1.25,5.0,0.4,0.5,0.6,2024-12-11 20:16:00,392890
2024-11-30,14:55:11,ONT,2.0,5.0,0.4,0.1666666666666666,0.7,2024-11-30 14:55:00,376729
2024-12-11,07:19:57,LAX,1.0,5.0,0.6000000000000001,0.3333333333333333,0.6,2024-12-11 07:19:00,392113
2024-03-17,18:58:14,LAX,2.0,3.25,0.4,0.0,0.6,2024-03-17 18:58:00,5452
2025-01-18,02:22:28,ONT,0.5,5.0,0.2,0.1666666666666666,0.7,2025-01-18 02:22:00,446536
2024-03-14,07:28:33,ONT,0.5,2.75,0.4,0.611111111111111,0.8,2024-03-14 07:28:00,442
2024-11-30,12:27:08,ONT,0.25,3.5,0.6000000000000001,0.0555555555555555,0.3,2024-11-30 12:27:00,376581
2024-12-11,13:37:58,LAX,1.5,2.75,0.2,0.0,1.0,2024-12-11 13:37:00,392491
2024-11-30,03:16:42,LAX,0.75,2.0,0.2,0.3333333333333333,0.0,2024-11-30 03:16:00,376030
2024-03-21,11:36:37,LAX,2.0,3.75,0.4,0.0,0.0,2024-03-21 11:36:00,10770
2024-11-30,10:10:33,ONT,1.0,2.5,0.2,0.2777777777777778,0.3,2024-11-30 10:10:00,376444
2025-01-18,12:57:21,LAX,1.25,2.75,0.2,0.0,1.0,2025-01-18 12:57:00,447171
2024-03-19,07:06:32,ONT,2.0,2.25,0.2,0.1666666666666666,0.3,2024-03-19 07:06:00,7620
2024-12-13,22:32:35,LAX,0.75,3.0,0.6000000000000001,0.2222222222222222,0.4,2024-12-13 22:32:00,395906
2024-12-12,05:14:10,LAX,1.75,2.5,0.4,0.0,0.2,2024-12-12 05:14:00,393428
2024-11-30,21:56:35,LAX,0.25,3.5,0.2,0.3333333333333333,0.1,2024-11-30 21:56:00,377150
2024-03-21,05:46:25,ONT,1.25,4.75,0.6000000000000001,0.3333333333333333,0.1,2024-03-21 05:46:00,10420
2024-12-12,13:23:42,ONT,1.0,4.75,0.4,0.0,0.4,2024-12-12 13:23:00,393917
2025-01-19,18:53:04,LAX,0.25,3.25,0.4,0.3333333333333333,0.6,2025-01-19 18:53:00,448967
2024-03-14,16:07:54,ONT,2.0,4.5,0.4,0.0555555555555555,0.3,2024-03-14 16:07:00,961
2025-01-18,18:29:42,ONT,0.25,3.0,0.2,0.3333333333333333,1.0,2025-01-18 18:29:00,447503
2024-11-30,12:08:55,LAX,1.5,3.0,0.0,0.3333333333333333,0.4,2024-11-30 12:08:00,376562
2024-12-13,07:54:56,ONT,0.25,5.0,0.2,0.1111111111111111,0.1,2024-12-13 07:54:00,395028
2024-11-30,10:55:08,LAX,1.5,3.0,0.6000000000000001,0.1111111111111111,0.0,2024-11-30 10:55:00,376489
2024-11-30,22:17:40,ONT,2.0,3.5,0.8,0.0555555555555555,0.6,2024-11-30 22:17:00,377171
2024-03-21,08:19:34,ONT,1.5,5.0,0.4,0.3333333333333333,0.8,2024-03-21 08:19:00,10573
2025-01-19,00:42:30,ONT,0.5,3.5,0.2,0.3333333333333333,0.0,2025-01-19 00:42:00,447876
2024-12-12,05:34:46,ONT,1.5,2.25,0.2,0.2777777777777778,0.1,2024-12-12 05:34:00,393448
2024-11-30,06:02:36,ONT,2.0,4.25,0.6000000000000001,0.0555555555555555,1.0,2024-11-30 06:02:00,376196
2024-11-30,21:47:16,ONT,2.0,2.0,0.4,0.1111111111111111,0.2,2024-11-30 21:47:00,377141
2024-12-13,04:57:48,ONT,0.25,2.25,0.2,0.1666666666666666,0.8,2024-12-13 04:57:00,394851
2024-11-30,21:36:40,LAX,0.25,2.5,0.2,0.8888888888888888,0.4,2024-11-30 21:36:00,377130
2024-12-13,09:29:51,LAX,0.75,2.25,0.6000000000000001,0.2777777777777778,0.8,2024-12-13 09:29:00,395123
2024-11-30,18:07:13,ONT,1.75,4.25,0.6000000000000001,0.0555555555555555,0.7,2024-11-30 18:07:00,376921
2025-01-18,22:10:08,ONT,1.5,3.75,0.0,0.8333333333333334,0.9,2025-01-18 22:10:00,447724
2024-03-15,19:10:46,ONT,1.75,3.25,0.4,0.0555555555555555,0.3,2024-03-15 19:10:00,2584
2024-03-16,04:32:31,LAX,0.75,3.75,0.4,0.2222222222222222,0.7,2024-03-16 04:32:00,3146
2024-12-12,21:02:34,ONT,1.25,4.75,0.2,0.2222222222222222,0.7,2024-12-12 21:02:00,394376
2024-11-30,04:24:08,ONT,1.0,2.25,0.4,0.0,1.0,2024-11-30 04:24:00,376098
2024-12-12,06:30:11,LAX,2.0,2.25,0.4,0.611111111111111,0.0,2024-12-12 06:30:00,393504
2025-01-19,06:25:07,LAX,1.25,3.0,0.2,0.9444444444444444,0.2,2025-01-19 06:25:00,448219
2025-01-18,04:01:39,ONT,1.0,2.25,0.6000000000000001,1.0,0.5,2025-01-18 04:01:00,446635
2024-12-13,12:18:45,LAX,2.0,2.0,0.6000000000000001,0.2222222222222222,0.4,2024-12-13 12:18:00,395292
2024-12-12,07:22:29,ONT,0.75,4.25,0.6000000000000001,0.3888888888888889,0.4,2024-12-12 07:22:00,393556
2024-03-16,22:07:15,ONT,2.0,4.0,0.2,0.1666666666666666,0.8,2024-03-16 22:07:00,4201
2024-12-13,19:49:05,LAX,1.5,4.5,0.0,0.1666666666666666,0.3,2024-12-13 19:49:00,395743
2024-03-20,06:49:56,LAX,0.75,5.0,0.8,0.6666666666666666,0.7,2024-03-20 06:49:00,9043
2025-01-19,00:05:05,LAX,0.75,3.0,0.2,0.1111111111111111,0.3,2025-01-19 00:05:00,447839
2024-12-12,10:52:57,ONT,1.25,2.25,0.8,0.2777777777777778,0.7,2024-12-12 10:52:00,393766
2025-01-18,06:21:38,LAX,1.25,4.25,0.6000000000000001,0.2222222222222222,0.0,2025-01-18 06:21:00,446775
2024-12-12,11:06:46,LAX,0.75,4.5,0.4,0.2222222222222222,0.3,2024-12-12 11:06:00,393780
2024-12-11,19:34:49,LAX,0.25,2.25,0.2,0.2777777777777778,0.3,2024-12-11 19:34:00,392848
2024-12-12,22:52:41,LAX,1.75,4.25,0.4,0.1666666666666666,0.9,2024-12-12 22:52:00,394486
2024-11-30,03:16:17,ONT,2.0,2.75,0.2,0.8888888888888888,0.8,2024-11-30 03:16:00,376030
2024-11-30,20:41:49,ONT,2.0,2.25,0.4,0.0555555555555555,0.6,2024-11-30 20:41:00,377075
2025-01-19,15:56:33,ONT,2.0,3.75,0.4,0.2222222222222222,0.5,2025-01-19 15:56:00,448790
2024-11-30,01:17:57,ONT,1.5,4.75,0.4,0.611111111111111,0.4,2024-11-30 01:17:00,375911
2025-01-18,23:40:51,LAX,1.5,4.0,0.0,0.1111111111111111,0.1,2025-01-18 23:40:00,447814
2024-03-20,07:48:46,ONT,0.5,3.0,0.2,0.0555555555555555,0.1,2024-03-20 07:48:00,9102
2025-01-18,06:27:57,LAX,1.25,3.5,0.4,0.6666666666666666,0.2,2025-01-18 06:27:00,446781
2025-01-18,15:47:13,LAX,1.5,4.25,0.4,0.0555555555555555,0.7,2025-01-18 15:47:00,447341
2024-03-20,07:32:37,ONT,2.0,3.75,0.6000000000000001,0.7222222222222222,0.9,2024-03-20 07:32:00,9086
2025-01-18,19:38:52,LAX,1.75,4.0,0.6000000000000001,0.0555555555555555,0.4,2025-01-18 19:38:00,447572
2024-11-30,17:56:33,ONT,0.25,2.0,0.2,0.2222222222222222,0.4,2024-11-30 17:56:00,376910
2024-12-11,15:49:38,ONT,0.25,2.25,0.8,0.1111111111111111,0.2,2024-12-11 15:49:00,392623
2025-01-18,01:05:01,ONT,1.5,2.0,0.2,0.2222222222222222,0.8,2025-01-18 01:05:00,446459
2024-12-13,06:02:11,ONT,1.25,2.25,0.4,0.1666666666666666,0.0,2024-12-13 06:02:00,394916
2024-12-11,09:40:34,LAX,0.75,2.25,0.6000000000000001,0.3333333333333333,0.8,2024-12-11 09:40:00,392254
2024-03-21,18:01:21,ONT,0.75,2.75,0.4,0.1666666666666666,0.2,2024-03-21 18:01:00,11155
2024-11-30,20:35:45,LAX,0.25,2.5,0.6000000000000001,0.3333333333333333,0.7,2024-11-30 20:35:00,377069
2024-12-11,22:10:56,ONT,0.75,4.25,0.2,0.4444444444444445,0.9,2024-12-11 22:10:00,393004
2024-12-12,07:00:30,ONT,0.75,3.5,0.6000000000000001,0.9444444444444444,0.7,2024-12-12 07:00:00,393534
2024-03-14,09:13:20,ONT,2.0,4.75,0.2,0.1666666666666666,0.2,2024-03-14 09:13:00,547
2024-12-11,02:52:33,ONT,1.5,4.5,0.2,0.1666666666666666,0.7,2024-12-11 02:52:00,391846
2025-01-19,07:44:11,LAX,2.0,3.0,0.4,1.0,0.6,2025-01-19 07:44:00,448298
2024-11-30,19:59:09,LAX,2.0,2.5,0.4,0.2777777777777778,0.9,2024-11-30 19:59:00,377033
2024-03-15,07:49:25,LAX,1.0,2.0,0.6000000000000001,0.2777777777777778,0.0,2024-03-15 07:49:00,1903
2024-11-30,04:23:15,LAX,0.25,3.75,0.6000000000000001,0.0555555555555555,0.9,2024-11-30 04:23:00,376097
2024-03-15,23:31:50,LAX,1.75,4.0,0.2,0.7222222222222222,0.3,2024-03-15 23:31:00,2845
2024-11-30,19:30:53,LAX,1.0,4.0,0.4,0.2777777777777778,0.6,2024-11-30 19:30:00,377004
2024-12-11,23:13:12,ONT,1.5,2.5,0.4,0.2222222222222222,0.9,2024-12-11 23:13:00,393067
2024-12-12,14:20:39,ONT,1.25,4.25,0.6000000000000001,0.0555555555555555,0.8,2024-12-12 14:20:00,393974
2025-01-18,20:55:03,ONT,1.0,3.0,0.4,0.9444444444444444,0.7,2025-01-18 20:55:00,447649
2024-12-11,08:41:21,ONT,1.5,3.75,0.4,0.3333333333333333,0.6,2024-12-11 08:41:00,392195
2024-11-30,11:00:09,ONT,0.5,4.25,0.2,0.1666666666666666,0.9,2024-11-30 11:00:00,376494
2024-03-16,06:15:01,ONT,0.75,3.0,0.8,0.2777777777777778,0.1,2024-03-16 06:15:00,3249
2025-01-18,00:43:53,ONT,2.0,4.5,0.4,0.1666666666666666,0.3,2025-01-18 00:43:00,446437
2024-03-15,21:09:08,LAX,1.25,4.0,0.4,0.0555555555555555,0.1,2024-03-15 21:09:00,2703
2025-01-19,17:56:31,LAX,1.0,2.0,0.8,0.2222222222222222,0.2,2025-01-19 17:56:00,448910
2024-11-30,18:13:26,LAX,0.25,2.25,0.2,0.2777777777777778,0.2,2024-11-30 18:13:00,376927
2024-11-30,17:42:44,LAX,0.75,2.0,0.2,0.4444444444444445,0.7,2024-11-30 17:42:00,376896
2024-12-11,08:57:06,ONT,2.0,4.5,0.8,0.1111111111111111,0.4,2024-12-11 08:57:00,392211
2025-01-18,20:24:38,ONT,0.25,5.0,0.2,0.2222222222222222,0.4,2025-01-18 20:24:00,447618
2024-03-14,01:04:38,LAX,0.75,3.5,0.4,0.4444444444444445,0.7,2024-03-14 01:04:00,58
2024-03-17,13:43:24,ONT,2.0,2.5,0.4,0.5555555555555556,0.3,2024-03-17 13:43:00,5137
2024-12-12,19:02:40,LAX,1.25,4.25,0.4,0.1111111111111111,1.0,2024-12-12 19:02:00,394256
2024-12-12,18:43:45,ONT,2.0,2.5,0.2,0.7222222222222222,0.3,2024-12-12 18:43:00,394237
2024-12-11,01:09:37,LAX,0.5,3.25,0.2,0.1666666666666666,0.8,2024-12-11 01:09:00,391743
2025-01-18,07:15:00,LAX,0.25,4.75,0.4,0.1111111111111111,0.2,2025-01-18 07:15:00,446829
2024-11-30,00:47:48,LAX,1.75,3.5,0.6000000000000001,0.0,0.1,2024-11-30 00:47:00,375881
2024-03-21,10:41:03,LAX,0.75,2.5,0.6000000000000001,0.0555555555555555,0.4,2024-03-21 10:41:00,10715
2024-12-13,10:55:26,ONT,1.75,2.75,0.6000000000000001,0.1111111111111111,0.9,2024-12-13 10:55:00,395209
2025-01-18,13:13:37,ONT,0.25,3.0,0.2,0.2777777777777778,0.7,2025-01-18 13:13:00,447187
2024-12-13,09:41:02,LAX,0.5,3.75,0.6000000000000001,0.1666666666666666,0.4,2024-12-13 09:41:00,395135
2025-01-19,07:33:03,LAX,1.25,3.25,0.2,0.0555555555555555,0.4,2025-01-19 07:33:00,448287
2024-12-12,09:26:04,ONT,0.75,3.75,0.4,0.2222222222222222,0.7,2024-12-12 09:26:00,393680
2025-01-18,03:08:15,ONT,2.0,5.0,0.6000000000000001,0.2777777777777778,0.9,2025-01-18 03:08:00,446582
2024-12-12,22:16:23,LAX,0.5,4.0,0.4,0.2777777777777778,0.5,2024-12-12 22:16:00,394450
2025-01-18,22:43:59,LAX,0.5,2.0,0.8,0.7777777777777778,0.0,2025-01-18 22:43:00,447757
2024-03-20,00:28:15,LAX,0.75,3.25,0.4,0.7222222222222222,1.0,2024-03-20 00:28:00,8662
2024-03-22,17:35:19,LAX,2.0,2.25,0.0,0.7222222222222222,0.0,2024-03-22 17:35:00,12569
2024-03-14,04:15:02,ONT,0.75,4.0,0.8,0.2222222222222222,0.9,2024-03-14 04:15:00,249
2024-03-19,21:59:17,ONT,1.25,4.75,0.6000000000000001,0.1111111111111111,0.2,2024-03-19 21:59:00,8513
2024-03-19,14:51:40,LAX,0.5,2.0,0.4,0.2777777777777778,1.0,2024-03-19 14:51:00,8085
2025-01-19,23:31:13,LAX,0.5,3.75,0.8,0.1666666666666666,0.2,2025-01-19 23:31:00,449245
2024-11-30,20:12:54,LAX,1.75,3.25,0.4,0.6666666666666666,1.0,2024-11-30 20:12:00,377046
2025-01-19,13:07:43,ONT,1.75,2.25,0.4,0.2777777777777778,0.7,2025-01-19 13:07:00,448621
2025-01-18,06:12:42,ONT,0.5,2.5,0.2,0.6666666666666666,0.5,2025-01-18 06:12:00,446766
2024-11-30,07:33:01,LAX,0.25,5.0,0.2,0.1111111111111111,0.1,2024-11-30 07:33:00,376287
2025-01-19,16:36:47,ONT,1.75,2.75,0.2,0.1111111111111111,0.6,2025-01-19 16:36:00,448830
2024-11-30,07:47:10,ONT,1.0,4.75,0.4,0.3333333333333333,1.0,2024-11-30 07:47:00,376301
2024-03-14,18:13:28,LAX,1.0,2.75,0.2,0.2222222222222222,0.8,2024-03-14 18:13:00,1087
2024-11-30,09:46:41,ONT,0.25,2.75,0.6000000000000001,0.1666666666666666,0.1,2024-11-30 09:46:00,376420
2025-01-18,18:47:25,LAX,1.0,5.0,0.4,0.3333333333333333,0.5,2025-01-18 18:47:00,447521
2024-12-13,08:37:16,ONT,1.0,4.75,0.6000000000000001,0.2222222222222222,0.6,2024-12-13 08:37:00,395071
2025-01-19,05:41:10,LAX,1.25,2.5,0.2,0.7777777777777778,0.0,2025-01-19 05:41:00,448175
2025-01-19,05:59:47,ONT,1.25,3.0,0.6000000000000001,0.2222222222222222,0.7,2025-01-19 05:59:00,448193
2024-11-30,01:47:42,ONT,2.0,2.0,0.4,0.8888888888888888,0.3,2024-11-30 01:47:00,375941
2025-01-19,14:50:49,ONT,1.75,3.5,0.6000000000000001,0.1666666666666666,0.9,2025-01-19 14:50:00,448724
2025-01-18,11:13:14,ONT,1.0,2.75,0.4,0.2777777777777778,0.7,2025-01-18 11:13:00,447067
2025-01-19,08:26:03,ONT,0.25,4.0,0.4,0.1666666666666666,0.4,2025-01-19 08:26:00,448340
2024-03-19,02:22:02,ONT,1.0,3.0,0.4,0.2777777777777778,0.4,2024-03-19 02:22:00,7336
2025-01-18,13:17:28,ONT,1.5,2.25,0.6000000000000001,0.3333333333333333,0.7,2025-01-18 13:17:00,447191
2024-03-21,01:12:58,LAX,1.25,3.5,0.2,0.2222222222222222,1.0,2024-03-21 01:12:00,10146
2025-01-18,17:40:44,LAX,1.0,5.0,0.2,0.9444444444444444,0.3,2025-01-18 17:40:00,447454
2025-01-18,06:47:55,ONT,1.0,3.25,0.6000000000000001,0.0,0.8,2025-01-18 06:47:00,446801
2025-01-18,23:09:37,LAX,0.5,4.75,0.6000000000000001,0.7222222222222222,0.6,2025-01-18 23:09:00,447783
2024-12-12,15:17:05,LAX,1.75,2.75,0.2,0.3333333333333333,0.1,2024-12-12 15:17:00,394031
2024-12-13,23:21:11,ONT,2.0,4.0,0.4,0.1111111111111111,1.0,2024-12-13 23:21:00,395955
2024-11-30,01:58:50,ONT,2.0,3.75,0.4,0.2777777777777778,0.7,2024-11-30 01:58:00,375952
2025-01-19,14:12:29,ONT,1.0,3.25,0.6000000000000001,0.0,0.4,2025-01-19 14:12:00,448686
2024-11-30,11:44:34,LAX,0.25,3.0,0.6000000000000001,0.2222222222222222,0.7,2024-11-30 11:44:00,376538
2025-01-18,01:58:21,ONT,0.75,2.75,0.6000000000000001,0.1666666666666666,0.8,2025-01-18 01:58:00,446512
2024-11-30,09:30:03,ONT,1.5,3.0,0.2,0.7222222222222222,0.3,2024-11-30 09:30:00,376404
2025-01-18,03:59:40,ONT,0.75,4.75,0.6000000000000001,0.4444444444444445,0.2,2025-01-18 03:59:00,446633
2024-03-18,19:44:15,ONT,0.75,4.0,0.4,0.3333333333333333,0.6,2024-03-18 19:44:00,6938
2025-01-18,18:14:12,LAX,0.25,5.0,0.4,0.0555555555555555,0.8,2025-01-18 18:14:00,447488
2024-12-13,15:30:07,LAX,0.75,2.0,0.4,0.1666666666666666,0.4,2024-12-13 15:30:00,395484
2024-11-30,21:59:36,LAX,2.0,4.5,1.0,0.0,0.9,2024-11-30 21:59:00,377153
2024-12-13,08:37:05,LAX,0.25,4.0,0.4,0.2222222222222222,0.7,2024-12-13 08:37:00,395071
2024-03-20,08:53:29,LAX,1.75,5.0,0.4,0.4444444444444445,0.7,2024-03-20 08:53:00,9167
2024-12-12,23:33:48,LAX,0.75,2.75,0.0,0.2222222222222222,0.5,2024-12-12 23:33:00,394527
2024-11-30,15:38:34,ONT,1.25,5.0,0.2,0.1111111111111111,0.8,2024-11-30 15:38:00,376772
2024-03-16,10:01:19,ONT,1.0,4.75,0.0,0.2777777777777778,0.5,2024-03-16 10:01:00,3475
2024-11-30,19:00:38,LAX,0.5,3.5,0.2,0.2222222222222222,0.3,2024-11-30 19:00:00,376974
2024-11-30,20:37:41,LAX,0.25,4.75,0.6000000000000001,0.1666666666666666,0.3,2024-11-30 20:37:00,377071
2025-01-19,12:48:56,ONT,0.5,4.0,0.4,0.5,0.5,2025-01-19 12:48:00,448602
2024-12-12,01:48:26,ONT,1.25,2.0,0.4,0.8888888888888888,0.6,2024-12-12 01:48:00,393222
2025-01-18,11:02:47,LAX,0.75,3.25,0.2,0.0555555555555555,1.0,2025-01-18 11:02:00,447056
2024-11-30,12:20:28,ONT,0.5,3.0,0.4,0.0555555555555555,0.0,2024-11-30 12:20:00,376574
2024-03-18,13:48:48,ONT,1.75,5.0,0.6000000000000001,0.3333333333333333,0.9,2024-03-18 13:48:00,6582
2024-03-15,14:02:26,ONT,0.25,2.25,0.6000000000000001,0.3333333333333333,0.7,2024-03-15 14:02:00,2276
2024-12-11,10:31:45,ONT,1.75,5.0,0.4,0.2777777777777778,0.7,2024-12-11 10:31:00,392305
2024-11-30,16:16:23,ONT,2.0,2.75,0.4,0.1666666666666666,0.2,2024-11-30 16:16:00,376810
2025-01-18,06:03:04,LAX,1.75,2.25,0.4,0.5555555555555556,0.2,2025-01-18 06:03:00,446757
2025-01-19,04:42:51,LAX,0.5,3.0,0.6000000000000001,0.2777777777777778,0.4,2025-01-19 04:42:00,448116
2024-12-12,05:57:14,ONT,1.5,3.25,0.6000000000000001,0.0,0.6,2024-12-12 05:57:00,393471
2024-03-22,06:06:34,ONT,1.5,5.0,0.6000000000000001,0.0555555555555555,0.5,2024-03-22 06:06:00,11880
2024-11-30,04:16:19,LAX,1.75,3.75,0.8,0.2222222222222222,0.6,2024-11-30 04:16:00,376090
2024-12-13,00:37:26,LAX,0.25,2.25,0.6000000000000001,0.0,0.7,2024-12-13 00:37:00,394591
2024-03-21,14:33:58,ONT,0.25,3.0,0.6000000000000001,0.3333333333333333,0.0,2024-03-21 14:33:00,10947
2024-12-12,20:14:42,LAX,0.75,4.5,0.8,0.0555555555555555,0.3,2024-12-12 20:14:00,394328
2024-11-30,23:29:20,ONT,1.25,3.75,0.6000000000000001,0.0555555555555555,0.4,2024-11-30 23:29:00,377243
2024-12-12,19:36:38,ONT,1.75,3.0,0.4,0.0,0.1,2024-12-12 19:36:00,394290
2025-01-18,16:33:53,ONT,1.0,4.75,0.4,0.2222222222222222,1.0,2025-01-18 16:33:00,447387
2024-12-13,06:28:19,ONT,0.5,2.5,0.2,0.1666666666666666,0.2,2024-12-13 06:28:00,394942
2025-01-18,09:01:35,ONT,1.5,3.75,0.8,0.3333333333333333,0.0,2025-01-18 09:01:00,446935
2024-11-30,15:42:48,ONT,1.5,4.25,0.4,0.5,0.0,2024-11-30 15:42:00,376776
2024-11-30,03:45:52,ONT,0.75,3.5,0.2,0.5555555555555556,0.5,2024-11-30 03:45:00,376059
2024-11-30,14:26:25,LAX,1.5,3.5,0.2,0.3333333333333333,0.3,2024-11-30 14:26:00,376700
2025-01-18,23:11:47,ONT,0.5,4.25,0.4,0.2222222222222222,0.9,2025-01-18 23:11:00,447785
2024-12-11,00:00:40,LAX,2.0,4.75,0.2,0.3333333333333333,0.2,2024-12-11 00:00:00,391674
2024-12-12,09:39:01,LAX,1.75,4.5,0.0,0.2777777777777778,0.6,2024-12-12 09:39:00,393693
2024-11-30,10:46:48,LAX,1.25,4.5,0.4,0.1666666666666666,0.3,2024-11-30 10:46:00,376480
2024-11-30,22:38:21,LAX,2.0,4.25,0.2,0.1666666666666666,0.2,2024-11-30 22:38:00,377192
2024-03-17,16:28:48,LAX,1.5,4.75,0.6000000000000001,0.7777777777777778,1.0,2024-03-17 16:28:00,5302
2024-03-22,13:47:05,LAX,1.0,4.5,0.4,0.0555555555555555,0.4,2024-03-22 13:47:00,12341
2024-03-17,02:38:15,ONT,1.5,5.0,0.2,0.0,0.7,2024-03-17 02:38:00,4472
2025-01-18,20:20:24,ONT,1.0,4.0,0.6000000000000001,0.2222222222222222,0.8,2025-01-18 20:20:00,447614
2025-01-19,04:10:26,ONT,1.5,3.5,0.6000000000000001,0.2777777777777778,0.7,2025-01-19 04:10:00,448084
2024-03-21,06:08:28,ONT,0.25,3.75,0.2,0.1666666666666666,0.4,2024-03-21 06:08:00,10442
2025-01-19,06:35:44,LAX,0.75,3.25,0.2,0.1666666666666666,0.4,2025-01-19 06:35:00,448229
2024-11-30,04:50:10,ONT,1.5,3.75,0.2,0.2777777777777778,0.3,2024-11-30 04:50:00,376124
2024-03-16,20:39:48,ONT,0.5,3.0,0.8,0.2777777777777778,0.1,2024-03-16 20:39:00,4113
2025-01-19,00:40:30,LAX,1.5,4.5,0.6000000000000001,0.3333333333333333,0.9,2025-01-19 00:40:00,447874
2024-11-30,07:28:46,LAX,0.75,4.0,0.2,0.2222222222222222,0.4,2024-11-30 07:28:00,376282
2025-01-19,05:55:38,ONT,1.0,5.0,0.4,0.0555555555555555,1.0,2025-01-19 05:55:00,448189
2024-11-30,15:19:58,ONT,1.75,2.0,0.4,0.0555555555555555,0.0,2024-11-30 15:19:00,376753
2024-12-13,07:33:50,ONT,1.75,2.0,0.8,0.0555555555555555,0.0,2024-12-13 07:33:00,395007
2024-12-13,09:27:41,LAX,0.5,5.0,0.4,0.4444444444444445,0.7,2024-12-13 09:27:00,395121
2024-11-30,03:02:44,ONT,1.0,3.75,0.4,0.2777777777777778,0.3,2024-11-30 03:02:00,376016
2024-12-11,05:21:21,ONT,1.75,4.25,0.2,0.0,0.5,2024-12-11 05:21:00,391995
2024-12-12,08:42:30,ONT,2.0,4.25,0.4,0.2777777777777778,0.3,2024-12-12 08:42:00,393636
2024-03-22,14:08:56,LAX,0.75,3.25,0.2,0.1111111111111111,1.0,2024-03-22 14:08:00,12362
2024-11-30,04:35:42,LAX,1.5,4.75,0.2,0.1666666666666666,1.0,2024-11-30 04:35:00,376109
2025-01-19,21:11:36,LAX,1.75,3.5,0.0,0.2777777777777778,0.1,2025-01-19 21:11:00,449105
2024-11-30,00:28:42,LAX,2.0,3.0,0.4,0.1111111111111111,0.0,2024-11-30 00:28:00,375862
2024-11-30,09:14:26,LAX,1.5,2.0,0.4,0.0555555555555555,0.7,2024-11-30 09:14:00,376388
2024-11-30,06:39:07,ONT,1.75,4.5,0.4,0.2777777777777778,0.5,2024-11-30 06:39:00,376233
2025-01-18,17:42:11,ONT,0.75,2.25,0.4,0.3333333333333333,0.4,2025-01-18 17:42:00,447456
2025-01-18,18:45:46,ONT,0.25,3.0,0.6000000000000001,0.1111111111111111,0.6,2025-01-18 18:45:00,447519
2024-03-20,10:31:05,ONT,2.0,4.0,0.4,0.2222222222222222,0.2,2024-03-20 10:31:00,9265
2024-11-30,16:53:51,ONT,1.5,4.0,0.2,0.3333333333333333,0.8,2024-11-30 16:53:00,376847
2025-01-18,09:25:33,LAX,1.75,2.25,0.6000000000000001,0.2777777777777778,0.2,2025-01-18 09:25:00,446959
2024-03-18,07:23:58,ONT,0.25,3.75,0.4,0.3333333333333333,0.4,2024-03-18 07:23:00,6197
2024-12-12,13:49:08,ONT,0.5,5.0,0.2,0.5,0.1,2024-12-12 13:49:00,393943
2025-01-18,02:48:59,ONT,0.75,4.25,0.2,0.0555555555555555,0.2,2025-01-18 02:48:00,446562
2025-01-19,03:13:23,LAX,1.5,4.0,0.4,0.2222222222222222,1.0,2025-01-19 03:13:00,448027
2024-03-18,11:45:42,ONT,1.25,3.0,0.2,0.3333333333333333,0.8,2024-03-18 11:45:00,6459
