latitude,longitude,datetime_sin,datetime_cos,ElapsedTime,MinWaitTime,MaxWaitTime,BagNumber,MaxSpendingRange,DropOffRange,cluster,Cluster,BagNumber_actual,ClusterBagSum
0.0,0.0,99.60065799421574,124.88063655646553,124.39596859815745,0.8571428571428572,0.7499999999999999,0.4,0.0555555555555555,0.6,1,151,0.4,4.800000000000001
0.0,0.0,98.71183397060811,124.81566091836282,124.24934282718972,0.1428571428571428,0.7499999999999999,0.6000000000000001,0.8333333333333334,0.2,1,81,0.6000000000000001,4.800000000000001
8.0,8.0,0.785887234487785,2.7512668430806873,104.8154462876692,0.2857142857142857,0.25,0.2,0.1111111111111111,0.0,0,797,0.2,4.800000000000001
8.0,8.0,102.79632533476325,124.99805668120754,124.92293104637939,0.0,1.0,0.4,0.1111111111111111,0.3,1,152,0.4,4.800000000000001
0.0,0.0,1.011050283656675,3.5255698063763474,104.88555955955512,1.0,0.4166666666666666,0.8,0.5555555555555556,0.4,0,462,0.8,4.800000000000001
8.0,8.0,1.179856389832,4.1021125356756,104.93786628620018,1.0,0.3333333333333333,0.2,0.1666666666666666,0.0,0,797,0.2,4.800000000000001
0.0,0.0,17.01973576480185,47.1495506354011,109.15940864463255,0.4285714285714285,0.4999999999999999,0.4,0.2222222222222222,0.5,3,676,0.4,4.800000000000001
8.0,8.0,113.24101091216599,124.11318357433319,1.6468272075107995,0.0,0.8333333333333334,0.6000000000000001,0.0,0.4,2,274,0.6000000000000001,4.800000000000001
8.0,8.0,18.827084141389985,51.030522719745065,109.58092295775621,0.5714285714285714,1.0,0.2,0.8333333333333334,0.8,3,797,0.2,4.800000000000001
0.0,0.0,100.87098083360425,124.94907590916439,124.60547373200704,0.4285714285714285,0.7499999999999999,0.6000000000000001,0.3333333333333333,0.8,1,82,0.6000000000000001,4.800000000000001
0.0,0.0,20.624365978147875,54.731728697454386,109.9915864073737,0.0,0.3333333333333333,0.6000000000000001,0.3333333333333333,0.1,3,592,0.6000000000000001,4.800000000000001
0.0,0.0,101.32654704875713,124.96662206206786,124.680595094742,0.1428571428571428,0.3333333333333333,0.4,0.1666666666666666,0.2,1,152,0.4,4.800000000000001
0.0,0.0,17.696418534047712,48.62192256396335,109.31827641545341,0.2857142857142857,1.0,0.0,0.1111111111111111,0.0,3,841,0.0,2.8000000000000003
0.0,0.0,18.086400864312026,49.45988194284525,109.40925673254348,0.5714285714285714,0.5833333333333334,0.6000000000000001,0.5555555555555556,0.6,3,617,0.6000000000000001,4.800000000000001
0.0,0.0,0.50799302115425,1.7871697195656,104.7283611523506,1.0,0.0833333333333333,0.6000000000000001,0.0555555555555555,0.5,0,600,0.6000000000000001,4.800000000000001
8.0,8.0,105.88771796126838,124.93876091035034,0.4326434038991875,0.1428571428571428,1.0,0.6000000000000001,0.1111111111111111,0.8,2,275,0.6000000000000001,4.800000000000001
8.0,8.0,0.2030915430951745,0.7183998368877249,104.63209451714215,0.7142857142857142,0.8333333333333334,0.4,0.1111111111111111,0.9,0,675,0.4,4.800000000000001
8.0,8.0,20.146020045865434,53.76152005605686,109.88307777231219,0.1428571428571428,0.8333333333333334,0.6000000000000001,0.0,0.0,3,600,0.6000000000000001,4.800000000000001
0.0,0.0,19.563113581144247,52.5647777193544,109.75008513754445,0.1428571428571428,0.8333333333333334,0.2,0.9444444444444444,0.0,3,807,0.2,4.800000000000001
8.0,8.0,20.607151959128515,54.6969976714839,109.98769122560225,0.1428571428571428,0.1666666666666666,0.4,0.0,0.8,3,675,0.4,4.800000000000001
8.0,8.0,100.2855448886824,124.92110446534845,124.50892886952921,0.1428571428571428,0.0833333333333333,0.2,0.2222222222222222,1.0,1,195,0.2,4.800000000000001
8.0,8.0,0.91082085669505,3.181645444413925,104.8543981053836,1.0,0.4166666666666666,0.2,0.2777777777777778,0.6,0,807,0.2,4.800000000000001
0.0,0.0,0.524805919790725,1.845767542621275,104.73364747046895,0.8571428571428572,0.8333333333333334,0.6000000000000001,0.1666666666666666,0.5,0,600,0.6000000000000001,4.800000000000001
8.0,8.0,0.746703494486925,2.6158966595808124,104.8032042878161,0.0,0.9166666666666666,0.4,0.1666666666666666,1.0,0,676,0.4,4.800000000000001
0.0,0.0,18.47696381947894,50.291459799249864,109.49995882236415,0.7142857142857142,0.0833333333333333,0.6000000000000001,0.611111111111111,0.4,3,600,0.6000000000000001,4.800000000000001
0.0,0.0,0.4028562514925125,1.419944420460362,104.69525210729333,0.8571428571428572,0.3333333333333333,0.6000000000000001,0.0,1.0,0,600,0.6000000000000001,4.800000000000001
0.0,0.0,123.9267997974167,121.17460533809094,3.42358654982605,0.4285714285714285,0.8333333333333334,0.4,0.0,0.6,2,338,0.4,4.800000000000001
8.0,8.0,106.19645855966972,124.92349968597624,0.48355899419728754,0.4285714285714285,0.1666666666666666,0.6000000000000001,0.5,0.8,2,273,0.6000000000000001,4.800000000000001
0.0,0.0,124.30411173252284,121.03252814021221,3.4867441399772496,0.4285714285714285,0.25,0.2,0.0555555555555555,0.6,2,403,0.2,4.800000000000001
8.0,8.0,100.12021773473406,124.91210054199335,124.48166259712912,0.2857142857142857,0.1666666666666666,0.6000000000000001,0.3333333333333333,1.0,1,79,0.6000000000000001,4.800000000000001
0.0,0.0,98.53477179572693,124.80103548128724,124.22012896390392,0.0,0.1666666666666666,0.4,0.3333333333333333,0.9,1,154,0.4,4.800000000000001
8.0,8.0,1.0863870012497125,3.7832917212277377,104.9089306501838,0.0,0.1666666666666666,0.6000000000000001,0.0555555555555555,0.8,0,599,0.6000000000000001,4.800000000000001
0.0,0.0,110.36427904790109,124.55123003485164,1.171336804125772,0.1428571428571428,0.5833333333333334,0.2,0.1111111111111111,0.4,2,404,0.2,4.800000000000001
8.0,8.0,19.31911582242132,52.05905213347992,109.69416145639734,0.4285714285714285,0.7499999999999999,0.6000000000000001,0.3333333333333333,0.9,3,599,0.6000000000000001,4.800000000000001
8.0,8.0,0.8260016506287875,2.889660066524012,104.8279665147917,0.0,0.0,0.4,0.6666666666666666,0.5,0,677,0.4,4.800000000000001
0.0,0.0,123.99330170511844,121.14975631621733,3.4347156406015875,1.0,0.9166666666666666,0.2,0.3888888888888889,0.7,2,404,0.2,4.800000000000001
8.0,8.0,18.629593116082223,50.61438222424705,109.53529368557648,0.2857142857142857,0.0833333333333333,0.6000000000000001,0.2222222222222222,0.8,3,599,0.6000000000000001,4.800000000000001
8.0,8.0,121.66035601209055,121.9724644123665,3.0449192361882376,0.5714285714285714,0.5833333333333334,0.8,0.1666666666666666,0.2,2,235,0.8,4.800000000000001
0.0,0.0,0.22152840919435002,0.7833575323905875,104.63793728979931,0.4285714285714285,0.4999999999999999,0.4,0.0555555555555555,0.4,0,676,0.4,4.800000000000001
8.0,8.0,18.196442112415166,49.694947312501185,109.43485364132725,1.0,0.4999999999999999,0.6000000000000001,0.0,1.0,3,598,0.6000000000000001,4.800000000000001
8.0,8.0,0.5389697766924499,1.895105639281662,104.7380991067792,0.7142857142857142,0.8333333333333334,0.4,0.0555555555555555,0.1,0,673,0.4,4.800000000000001
0.0,0.0,16.62528980337615,46.280342377387,109.06620250938741,0.1428571428571428,0.0833333333333333,0.2,0.0,0.4,3,806,0.2,4.800000000000001
0.0,0.0,16.400076024979352,45.78038430746606,109.0127828736648,0.0,0.7499999999999999,0.6000000000000001,0.7777777777777778,0.3,3,598,0.6000000000000001,4.800000000000001
0.0,0.0,0.7324644854427875,2.56665831123061,104.79875265150594,0.8571428571428572,0.4166666666666666,0.6000000000000001,1.0,0.0,0,598,0.6000000000000001,4.800000000000001
0.0,0.0,99.45053770359401,124.8706501947419,124.37120637118191,0.5714285714285714,0.7499999999999999,0.4,0.0,0.9,1,154,0.4,4.800000000000001
0.0,0.0,21.272172770379676,56.028908110556955,110.13765572380268,1.0,0.25,0.4,0.611111111111111,0.6,3,672,0.4,4.800000000000001
0.0,0.0,109.53022335242984,124.6505339451331,1.0336143057784375,0.5714285714285714,0.7499999999999999,0.2,0.1666666666666666,0.9,2,404,0.2,4.800000000000001
8.0,8.0,18.674110163182206,50.70835248756101,109.54558809454386,0.0,0.1666666666666666,0.4,0.3333333333333333,0.6,3,672,0.4,4.800000000000001
8.0,8.0,0.5177259203546996,1.8210959437206744,104.73142165231386,0.7142857142857142,0.0,0.2,0.0555555555555555,0.3,0,807,0.2,4.800000000000001
0.0,0.0,107.49023732722773,124.84108821808576,0.6969593098182975,0.2857142857142857,0.9166666666666666,0.2,0.0,0.0,2,401,0.2,4.800000000000001
0.0,0.0,17.403030669491137,47.986435746837245,109.24955427991446,0.8571428571428572,0.4999999999999999,0.4,0.0555555555555555,0.6,3,672,0.4,4.800000000000001
8.0,8.0,115.82843248596754,123.59216288970244,2.075297202369147,0.7142857142857142,1.0,0.2,0.8333333333333334,0.8,2,401,0.2,4.800000000000001
0.0,0.0,111.47076614293161,124.4002916886216,1.35413212011405,0.2857142857142857,0.1666666666666666,0.0,0.3333333333333333,0.8,2,414,0.0,4.2
8.0,8.0,0.40020942510624996,1.4106817890491974,104.6944174254852,1.0,0.8333333333333334,0.6000000000000001,0.2222222222222222,0.7,0,598,0.6000000000000001,4.800000000000001
8.0,8.0,20.29784209299365,54.07060362683702,109.91757795371635,0.5714285714285714,0.25,0.4,0.3888888888888889,0.7,3,671,0.4,4.800000000000001
8.0,8.0,0.611640256030337,2.14785654705135,104.76091374286904,0.1428571428571428,0.3333333333333333,0.2,0.2222222222222222,0.8,0,809,0.2,4.800000000000001
8.0,8.0,121.7720923600943,121.9353548407253,3.0635604632372724,0.0,0.25,0.4,0.2222222222222222,0.7,2,342,0.4,4.800000000000001
0.0,0.0,101.88338705783784,124.98305323034825,124.7724100936402,0.4285714285714285,0.3333333333333333,0.6000000000000001,1.0,0.8,1,79,0.6000000000000001,4.800000000000001
8.0,8.0,0.8322453177724876,2.911183030345512,104.82991410567742,0.5714285714285714,0.4166666666666666,0.6000000000000001,0.1666666666666666,0.7,0,598,0.6000000000000001,4.800000000000001
0.0,0.0,18.35337425980259,50.02913511799642,109.47130141361711,0.2857142857142857,0.4999999999999999,0.2,0.0555555555555555,0.7,3,809,0.2,4.800000000000001
0.0,0.0,0.7743061810042224,2.711276493646463,104.81182933316715,0.8571428571428572,0.9166666666666666,0.2,0.0,0.3,0,809,0.2,4.800000000000001
0.0,0.0,1.1690604352578,4.065340414325372,104.93452755896753,0.7142857142857142,0.7499999999999999,0.4,0.1666666666666666,0.8,0,674,0.4,4.800000000000001
8.0,8.0,98.63089002115086,124.80904424794396,124.23598791825904,0.1428571428571428,0.4999999999999999,0.8,0.1111111111111111,0.3,1,26,0.8,4.800000000000001
8.0,8.0,99.30379661095085,124.86050063107646,124.34700059874508,0.7142857142857142,0.0833333333333333,0.4,0.0,0.1,1,153,0.4,4.800000000000001
8.0,8.0,18.67049982894184,50.700735118992895,109.54475341273572,0.8571428571428572,0.6666666666666666,0.6000000000000001,0.3333333333333333,0.4,3,601,0.6000000000000001,4.800000000000001
8.0,8.0,103.99617122396991,124.99522950789795,0.120750634914625,0.4285714285714285,0.4166666666666666,0.4,0.3888888888888889,0.8,2,311,0.4,4.800000000000001
0.0,0.0,99.362829691249,124.8646298601742,124.35673855317368,0.7142857142857142,0.4166666666666666,0.6000000000000001,0.3333333333333333,0.2,1,77,0.6000000000000001,4.800000000000001
0.0,0.0,99.41849030897538,124.8684663290897,124.3659200530635,0.1428571428571428,0.1666666666666666,0.4,0.0555555555555555,0.2,1,153,0.4,4.800000000000001
0.0,0.0,0.12680495736211,0.4491656715483125,104.60788874470535,0.2857142857142857,1.0,0.0,0.1666666666666666,0.6,0,841,0.0,2.8000000000000003
8.0,8.0,0.155723281172987,0.5513124248851495,104.61707024459517,0.7142857142857142,0.1666666666666666,0.4,0.1666666666666666,0.8,0,674,0.4,4.800000000000001
8.0,8.0,109.86893898666284,124.61170493625096,1.089537986925537,0.5714285714285714,0.7499999999999999,0.4,0.2222222222222222,0.0,2,309,0.4,4.6000000000000005
8.0,8.0,20.33828840240405,54.152764494717694,109.92675945360618,1.0,0.5833333333333334,0.6000000000000001,0.1111111111111111,0.6,3,604,0.6000000000000001,4.800000000000001
0.0,0.0,1.220366823713325,4.2399733443378125,104.95038651332266,0.1428571428571428,0.7499999999999999,0.6000000000000001,0.1666666666666666,0.9,0,604,0.6000000000000001,4.800000000000001
0.0,0.0,18.621173520884025,50.59659850533812,109.53334609469076,1.0,1.0,0.4,0.0555555555555555,0.9,3,674,0.4,4.800000000000001
8.0,8.0,19.696924837406065,52.84091911402216,109.7806901371772,0.2857142857142857,0.0,0.4,0.3333333333333333,0.0,3,673,0.4,4.800000000000001
0.0,0.0,1.056773610884075,3.682066481297925,104.89974915029393,0.2857142857142857,0.0,0.6000000000000001,0.1666666666666666,0.4,0,603,0.6000000000000001,4.800000000000001
0.0,0.0,1.0576706665364495,3.6851343437357875,104.9000273775633,0.7142857142857142,0.4166666666666666,0.6000000000000001,0.6666666666666666,0.8,0,603,0.6000000000000001,4.800000000000001
8.0,8.0,108.13442438283795,124.78893334639005,0.803242126724725,0.0,1.0,0.4,0.1111111111111111,0.9,2,314,0.4,4.800000000000001
8.0,8.0,17.53118777876155,48.26456802382766,109.2796028250084,0.1428571428571428,0.6666666666666666,0.6000000000000001,0.1111111111111111,0.3,3,603,0.6000000000000001,4.800000000000001
0.0,0.0,16.403590178003526,45.788206129519324,109.013617555473,0.7142857142857142,0.0833333333333333,0.6000000000000001,0.0555555555555555,0.7,3,603,0.6000000000000001,4.800000000000001
8.0,8.0,19.96025664868139,53.38187325992392,109.84078722736507,0.8571428571428572,0.1666666666666666,0.2,0.0,0.5,3,808,0.2,4.800000000000001
8.0,8.0,123.10996841487562,121.47311896249039,3.2869769605562755,0.7142857142857142,0.1666666666666666,0.4,0.3333333333333333,0.6,2,311,0.4,4.800000000000001
8.0,8.0,99.08791238946704,124.84487131852019,124.31138750826334,0.7142857142857142,0.0,0.4,0.0555555555555555,0.7,1,153,0.4,4.800000000000001
8.0,8.0,99.44210415249826,124.870077265258,124.36981523483495,1.0,0.25,0.2,0.0555555555555555,0.8,1,195,0.2,4.800000000000001
0.0,0.0,120.0826983516228,122.471922596241,2.7819944666160623,0.5714285714285714,1.0,0.2,0.3333333333333333,0.9,2,405,0.2,4.800000000000001
8.0,8.0,99.93465348833061,124.90141481153344,124.4510575974964,0.2857142857142857,0.7499999999999999,0.4,0.0555555555555555,0.0,1,153,0.4,4.800000000000001
0.0,0.0,99.80813690176,124.89377780527977,124.43019055229226,1.0,0.0,0.8,0.2777777777777778,0.6,1,31,0.8,4.800000000000001
8.0,8.0,98.94118617910317,124.83377480791391,124.28718173582655,0.5714285714285714,1.0,0.4,0.1666666666666666,0.2,1,153,0.4,4.800000000000001
0.0,0.0,17.672624394347313,48.570547114413,109.31271187006566,0.5714285714285714,1.0,0.4,0.5,0.6,3,682,0.4,4.800000000000001
8.0,8.0,0.788560266344812,2.760494743451213,104.81628096947738,1.0,1.0,0.4,0.1666666666666666,0.7,0,682,0.4,4.800000000000001
0.0,0.0,16.753423625915353,46.56359458712048,109.09652928175076,0.4285714285714285,1.0,0.6000000000000001,0.3333333333333333,0.6,3,602,0.6000000000000001,4.800000000000001
0.0,0.0,112.45541411624433,124.24753494529001,1.51689507270635,1.0,0.4166666666666666,0.4,0.0,0.6,2,310,0.4,4.800000000000001
8.0,8.0,98.64606685374801,124.81029375698685,124.23849196368354,0.1428571428571428,1.0,0.2,0.1666666666666666,0.7,1,195,0.2,4.800000000000001
8.0,8.0,104.00967141012201,124.99505201685861,0.1229764530697245,0.1428571428571428,0.25,0.4,0.611111111111111,0.8,2,320,0.4,4.800000000000001
8.0,8.0,0.656905847793937,2.3049650016941623,104.77510333360786,0.0,0.4999999999999999,0.6000000000000001,0.0555555555555555,0.3,0,602,0.6000000000000001,4.800000000000001
0.0,0.0,17.199333106096862,47.542627562751754,109.20169918957964,0.7142857142857142,0.25,0.2,0.0,1.0,3,809,0.2,4.800000000000001
0.0,0.0,0.170629170673675,0.603922297702725,104.62180010817478,0.2857142857142857,0.0,0.2,0.3333333333333333,0.0,0,806,0.2,4.800000000000001
0.0,0.0,121.37009985071614,122.06778879332433,2.996507691314625,1.0,0.5833333333333334,0.4,0.0,0.0,2,319,0.4,4.800000000000001
8.0,8.0,0.535428330241022,1.88277175285575,104.7369861977016,0.4285714285714285,0.1666666666666666,0.2,0.2777777777777778,0.3,0,806,0.2,4.800000000000001
0.0,0.0,99.71704730546419,124.88810280424474,124.41516627974529,0.5714285714285714,0.25,0.2,0.0,1.0,1,195,0.2,4.800000000000001
8.0,8.0,116.09861982010705,123.53078975026932,2.1200917927407126,1.0,0.0833333333333333,0.2,0.1666666666666666,0.3,2,406,0.2,4.800000000000001
0.0,0.0,21.33533867758715,56.15437507459805,110.1518453145415,0.2857142857142857,0.3333333333333333,0.6000000000000001,0.2222222222222222,0.4,3,602,0.6000000000000001,4.800000000000001
0.0,0.0,18.31501336325281,49.947558422177906,109.4623981409967,0.8571428571428572,0.1666666666666666,0.4,0.0,0.2,3,682,0.4,4.800000000000001
0.0,0.0,1.1654624227055375,4.05308217646035,104.93341464988994,0.0,0.4999999999999999,0.2,0.3333333333333333,0.1,0,803,0.2,4.800000000000001
8.0,8.0,120.78592826410626,122.2549402771046,2.899128147028635,0.5714285714285714,0.9166666666666666,0.6000000000000001,0.3333333333333333,0.1,2,271,0.6000000000000001,4.800000000000001
8.0,8.0,18.90306774121742,51.19012293495004,109.5984512757277,0.4285714285714285,0.9166666666666666,0.4,0.0,0.4,3,683,0.4,4.800000000000001
0.0,0.0,102.747386648795,124.99762847752082,124.91486245556713,0.0,0.4166666666666666,0.4,0.3333333333333333,0.6,1,153,0.4,4.800000000000001
8.0,8.0,104.88546834744551,124.97661026541923,0.2673764058823875,1.0,0.8333333333333334,0.4,0.0555555555555555,0.3,2,316,0.4,4.800000000000001
8.0,8.0,100.27710969174191,124.92065685486492,124.50753773318228,0.0,0.3333333333333333,0.2,0.3333333333333333,1.0,1,195,0.2,4.800000000000001
0.0,0.0,0.64003609389585,2.2464425002920625,104.76981701548945,0.7142857142857142,0.3333333333333333,0.0,0.3333333333333333,0.4,0,841,0.0,2.8000000000000003
8.0,8.0,20.25373900062649,53.98092790736425,109.90756177201834,0.0,1.0,0.2,0.1111111111111111,0.1,3,804,0.2,4.800000000000001
0.0,0.0,0.5752881353459375,2.021503451479462,104.7495064248241,0.7142857142857142,0.3333333333333333,0.6000000000000001,0.1111111111111111,0.0,0,601,0.6000000000000001,4.800000000000001
8.0,8.0,1.184355552820775,4.117433105117825,104.9392574225471,1.0,0.4999999999999999,0.8,0.0555555555555555,0.6,0,463,0.8,4.800000000000001
8.0,8.0,121.04134717362061,122.17388337247661,2.9416969192450853,0.7142857142857142,1.0,0.4,0.3333333333333333,0.8,2,315,0.4,4.800000000000001
8.0,8.0,100.90641262155778,124.95057302257821,124.6113165046642,0.1428571428571428,0.4999999999999999,0.2,0.3333333333333333,0.0,1,195,0.2,4.800000000000001
8.0,8.0,18.338986930303285,49.998548175089695,109.46796268638445,0.7142857142857142,0.0833333333333333,0.2,0.2777777777777778,0.1,3,804,0.2,4.800000000000001
8.0,8.0,0.3164869335410625,1.1172419414321624,104.66798583489324,1.0,0.7499999999999999,0.6000000000000001,0.0555555555555555,1.0,0,597,0.6000000000000001,4.800000000000001
8.0,8.0,1.157368062670312,4.0254995619072504,104.93091060446545,1.0,0.0,0.4,0.1111111111111111,0.2,0,684,0.4,4.800000000000001
8.0,8.0,20.037205058735886,53.539329703175376,109.85831554533658,0.0,0.0833333333333333,0.2,0.1666666666666666,0.8,3,804,0.2,4.800000000000001
0.0,0.0,1.14747715274435,3.9917845082492995,104.9278501045022,0.0,0.1666666666666666,0.2,0.8888888888888888,0.4,0,803,0.2,4.800000000000001
0.0,0.0,20.370167632126158,54.21746907699412,109.93399336261028,0.2857142857142857,0.0833333333333333,0.6000000000000001,0.2777777777777778,0.8,3,594,0.6000000000000001,4.800000000000001
8.0,8.0,0.9600093002693,3.3505789776503345,104.86970060519997,0.8571428571428572,0.7499999999999999,0.6000000000000001,0.0555555555555555,0.7,0,594,0.6000000000000001,4.800000000000001
8.0,8.0,100.64995874575679,124.93923256478006,124.56902595971715,0.7142857142857142,0.5833333333333334,0.0,0.8333333333333334,0.9,1,207,0.0,4.6000000000000005
8.0,8.0,107.62346975784162,124.83090809773717,0.7189392641000001,0.8571428571428572,0.4166666666666666,0.4,0.0555555555555555,0.3,2,315,0.4,4.800000000000001
0.0,0.0,108.57111199689741,124.74937035868285,0.8753029894963625,0.2857142857142857,0.5833333333333334,0.4,0.2222222222222222,0.7,2,318,0.4,4.800000000000001
